,1,2,3,4,5,Min,Max,Avg
Cloud Energy,96403817.3583242,96402955.68364733,96407356.56966032,96404145.48243938,96405594.00953433,96402955.68364733,96407356.56966032,96404883.0509876,
Proxy Energy,5005998.000000033,5005998.000000033,5005998.000000033,5005998.000000033,5005998.000000033,5005998.000000033,5005998.000000033,5005998.000000033,
Router Energy,5005998.000000033,5005998.000000033,5005998.000000033,5005998.000000033,5005998.000000033,5005998.000000033,5005998.000000033,5005998.000000033,
Mobile Energy,5077884.371002884,5077884.371002884,5077884.371002884,5077884.371002884,5077884.371002884,5077884.371002884,5077884.371002884,5077884.371002884,
Execution time,16107.0,17717.0,19391.0,19253.0,19704.0,16107.0,19704.0,18283.285714285714,
Delay_1,6652.011750817723,6652.011743267407,6652.033640726935,6652.01175997069,6652.033631078578,6652.011743267407,6652.033640726935,6652.021129979382,
Delay_2,105.13000000000056,105.13000000000056,105.13000000000056,105.13000000000056,105.13000000000056,105.13000000000056,105.13000000000056,105.13000000000056,
MOTION_VIDEO_STREAM,0.15595238095556851,0.15595249562355176,0.12261904762272025,0.15783110120720764,0.1226190476235951,0.12261904762272025,0.15783110120720764,0.1422034602660816,
DETECTED_OBJECT,0.12064731685309137,0.131847858578189,0.1746835853739581,0.19311250728375795,0.12995818653157967,0.12064731685309137,0.19311250728375795,0.15200132553677506,
OBJECT_LOCATION,0.15178571428328624,0.15195993016512183,0.10357142856810242,0.14899553569104487,0.10357142989727412,0.10357142856810242,0.15195993016512183,0.13077362819115051,
CAMERA,2.099999999998545,2.099999999998545,2.099999999998545,2.099999999998545,2.099999999998545,2.099999999998545,2.099999999998545,2.099999999998545,
Cost of execution in cloud,23369462.58361059,23368240.968878265,23374480.199682467,23369927.772226434,23371981.380262062,23368240.968878265,23374480.199682467,23370973.439031508,
Total network usage,1050278.54,1050278.54,1050278.54,1050278.54,1050278.54,1050278.54,1050278.54,1050278.54,
