,1,2,3,4,5,Min,Max,Avg
Cloud Energy,16033234.710282136,16033441.803139057,16033435.319049416,16033857.965270596,16033850.904613702,16033234.710282136,16033857.965270596,16033559.053986805,
Proxy Energy,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999988,
Router Energy,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999988,
Mobile Energy,846449.371000042,846449.371000042,846449.371000042,846449.371000042,846449.371000042,846449.371000042,846449.371000042,846449.3710000421,
Execution time,3111.0,3267.0,2984.0,3145.0,3550.0,2984.0,3550.0,3227.285714285714,
Delay_1,1183.261789998079,1183.2836312303793,1183.2618261411037,1183.2617937558418,1183.2836166352754,1183.261789998079,1183.2836312303793,1183.2711541413053,
Delay_2,105.13000000000072,105.13000000000072,105.13000000000072,105.13000000000072,105.13000000000072,105.13000000000072,105.13000000000072,105.1300000000007,
MOTION_VIDEO_STREAM,0.155952381401065,0.12262271699515362,0.1559523809531432,0.1559523809531432,0.12358776296644036,0.12262271699515362,0.155952381401065,0.14180610309502345,
DETECTED_OBJECT,0.16514461974737205,0.1311813731944374,0.11499822282768589,0.11649736521837833,0.15277952039328757,0.11499822282768589,0.16514461974737205,0.13724913485088847,
OBJECT_LOCATION,0.15178571362100357,0.1258874075757766,0.15178643805692055,0.151785714286234,0.10771309955608764,0.10771309955608764,0.15178643805692055,0.1354939872441472,
CAMERA,2.100000000000364,2.100000000000364,2.100000000000364,2.100000000000364,2.100000000000364,2.100000000000364,2.100000000000364,2.100000000000364,
Cost of execution in cloud,3846611.234818565,3846904.834818122,3846895.6421848186,3847494.8368275254,3847484.826782227,3846611.234818565,3847494.8368275254,3847071.0638681925,
Total network usage,1044815.16,1044815.16,1044815.16,1044815.16,1044815.16,1044815.16,1044815.16,1044815.16,
