,1,2,3,4,5,Min,Max,Avg
Cloud Energy,16034156.186019177,16033791.943841694,16034410.963381235,16033374.379970873,16034208.10408391,16033374.379970873,16034410.963381235,16033960.98866414,
Proxy Energy,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999988,
Router Energy,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999988,
Mobile Energy,846449.371000042,846449.371000042,846449.371000042,846449.371000042,846449.371000042,846449.371000042,846449.371000042,846449.3710000421,
Execution time,4153.0,4125.0,4299.0,4227.0,4395.0,4125.0,4395.0,4245.571428571428,
Delay_1,3104.6110337359446,3104.6110421772473,3104.5501025462636,3104.61104355732,3104.5501043434783,3104.5501025462636,3104.61104355732,3104.5849246376915,
Delay_2,105.13000000000072,105.13000000000072,105.13000000000072,105.13000000000072,105.13000000000072,105.13000000000072,105.13000000000072,105.1300000000007,
MOTION_VIDEO_STREAM,0.12261905120350391,0.12261904851553221,0.1559523809531449,0.12285388765119915,0.1559523809531432,0.12261904851553221,0.1559523809531449,0.13693831124931435,
DETECTED_OBJECT,0.1790879814352293,0.12910341896240768,0.1728287513910356,0.16988049003100542,0.11810422356178389,0.11810422356178389,0.1790879814352293,0.152313867196925,
OBJECT_LOCATION,0.10357142391447281,0.10365862032163722,0.15178571428623144,0.1032226562892917,0.151785714286234,0.1032226562892917,0.151785714286234,0.12414749995334184,
CAMERA,2.100000000000364,2.100000000000364,2.100000000000364,2.100000000000364,2.100000000000364,2.100000000000364,2.100000000000364,2.100000000000364,
Cost of execution in cloud,3847917.630800178,3847401.236827103,3848278.8341489225,3846809.247541635,3847991.2361578834,3846809.247541635,3848278.8341489225,3847640.8953094683,
Total network usage,1095783.48,1095783.48,1095783.48,1095783.48,1095783.48,1095783.48,1095783.48,1095783.4800000002,
