,1,2,3,4,5,Min,Max,Avg
Cloud Energy,16033546.474832587,16032777.635074545,16034285.132390415,16033473.125247624,16033218.907448111,16032777.635074545,16034285.132390415,16033480.577494035,
Proxy Energy,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999988,
Router Energy,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999988,
Mobile Energy,846449.371000042,846449.371000042,846449.371000042,846449.371000042,846449.371000042,846449.371000042,846449.371000042,846449.3710000421,
Execution time,3069.0,3062.0,3107.0,3366.0,4042.0,3062.0,4042.0,3392.8571428571427,
Delay_1,1183.2836171618367,1183.283611697853,1183.2618197874717,1183.2618250155479,1183.2617646199326,1183.2617646199326,1183.2836171618367,1183.2711457234873,
Delay_2,105.13000000000072,105.13000000000072,105.13000000000072,105.13000000000072,105.13000000000072,105.13000000000072,105.13000000000072,105.1300000000007,
MOTION_VIDEO_STREAM,0.1226190476196886,0.123558407766728,0.1559523809531432,0.15606980096802364,0.1578457786930901,0.1226190476196886,0.1578457786930901,0.1423586060447789,
DETECTED_OBJECT,0.1167755806130454,0.20622672956836807,0.17691291740333515,0.1367716517063297,0.18872170693060975,0.1167755806130454,0.20622672956836807,0.16405869948615734,
OBJECT_LOCATION,0.1035714285717404,0.10217633924445403,0.151785714286234,0.1544233049670547,0.14897373761103602,0.10217633924445403,0.1544233049670547,0.13107573841314685,
CAMERA,2.100000000000364,2.100000000000364,2.100000000000364,2.100000000000364,2.100000000000364,2.100000000000364,2.100000000000364,2.100000000000364,
Cost of execution in cloud,3847053.2301305295,3845963.2294608573,3848100.4408454685,3846949.2408454786,3846588.830800558,3845963.2294608573,3848100.4408454685,3846959.8060556026,
Total network usage,1044811.24,1044811.24,1044811.24,1044811.24,1044811.24,1044811.24,1044811.24,1044811.2400000001,
