,1,2,3,4,5,Min,Max,Avg
Cloud Energy,13350441.198979618,13349880.01683674,13357359.482908165,13350091.059693882,13349282.297193896,13349282.297193896,13357359.482908165,13351956.547959194,
Proxy Energy,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999988,
Router Energy,1048958.374600002,1048958.374600002,1048958.374600002,1048958.374600002,1048958.374600002,1048958.374600002,1048958.374600002,1048958.3746000023,
Mobile Energy,846449.371000042,846449.371000042,846449.371000042,846449.371000042,846449.371000042,846449.371000042,846449.371000042,846449.3710000421,
Execution time,867.0,767.0,784.0,756.0,750.0,750.0,867.0,791.5714285714286,
Delay_1,5.357142857143746,5.357142857143746,5.357142857143746,5.357142857143746,5.357142857143746,5.357142857143746,5.357142857143746,5.357142857143747,
Delay_2,3.110000000000363,3.110000000000363,3.110000000000363,3.110000000000363,3.110000000000363,3.110000000000363,3.110000000000363,3.1100000000003627,
MOTION_VIDEO_STREAM,2.957142857143481,2.957142857143481,2.957142857143481,2.957142857143481,2.957142857143481,2.957142857143481,2.957142857143481,2.957142857143481,
DETECTED_OBJECT,0.1111607142865978,0.1111607142865978,0.1111607142865978,0.1111607142865978,0.1111607142865978,0.1111607142865978,0.1111607142865978,0.1111607142865978,
OBJECT_LOCATION,1.5285714285710128,1.5285714285710128,1.5285714285710128,1.5285714285710128,1.5285714285710128,1.5285714285710128,1.5285714285710128,1.5285714285710128,
CAMERA,2.100000000000364,2.100000000000364,2.100000000000364,2.100000000000364,2.100000000000364,2.100000000000364,2.100000000000364,2.100000000000364,
Cost of execution in cloud,43157.142857191444,42361.54285719094,52965.34285718852,42660.74285719376,41514.14285719065,41514.14285719065,52965.34285718852,45305.4857143335,
Total network usage,22905.04,22394.64,23129.04,22476.24,22251.84,22251.84,23129.04,22648.24,
