,1,2,3,4,5,Min,Max,Avg
Cloud Energy,14702833.081933245,14708324.713811496,14707991.079646142,14714083.664473737,14704049.118356224,14702833.081933245,14714083.664473737,14707742.629232546,
Proxy Energy,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999988,
Router Energy,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999988,
Mobile Energy,846449.371000042,846449.371000042,846449.371000042,846449.371000042,846449.371000042,846449.371000042,846449.371000042,846449.3710000421,
Execution time,1734.0,1740.0,1847.0,1823.0,1744.0,1734.0,1847.0,1781.2857142857142,
Delay_1,106.38876224696315,106.38898433700305,106.38904133668515,106.38983036674361,106.38866279971248,106.38866279971248,106.38983036674361,106.38911060765193,
Delay_2,105.13000000000072,105.13000000000072,105.13000000000072,105.13000000000072,105.13000000000072,105.13000000000072,105.13000000000072,105.1300000000007,
MOTION_VIDEO_STREAM,0.0723922788267945,0.10536151690378864,0.07239227899191814,0.08336780152328324,0.07239230015872236,0.0723922788267945,0.10536151690378864,0.08337999601929857,
DETECTED_OBJECT,0.05663379959430315,0.07013440981310491,0.04143507577586847,0.09082391714450007,0.07018519119833244,0.04143507577586847,0.09082391714450007,0.06592448377806823,
OBJECT_LOCATION,0.04600033422839655,0.06677158893037187,0.04600033441870507,0.0851100579307916,0.04600029144649177,0.04600029144649177,0.0851100579307916,0.06014185090457718,
CAMERA,2.100000000000364,2.100000000000364,2.100000000000364,2.100000000000364,2.100000000000364,2.100000000000364,2.100000000000364,2.100000000000364,
Cost of execution in cloud,3920944.4348167055,3936515.6441917773,3935569.643522212,3952844.8207538156,3924392.4368257034,3920944.4348167055,3952844.8207538156,3934865.1765258196,
Total network usage,661667.08,661667.08,661667.08,661667.08,661667.08,661667.08,661667.08,661667.08,
