,1,2,3,4,5,Min,Max,Avg
Cloud Energy,13347597.501275456,13347469.76109688,13345666.233418277,13348062.68431116,13353815.50663259,13345666.233418277,13353815.50663259,13348870.489540746,
Proxy Energy,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999988,
Router Energy,1048958.374600002,1048958.374600002,1048958.374600002,1048958.374600002,1048958.374600002,1048958.374600002,1048958.374600002,1048958.3746000023,
Mobile Energy,846449.371000042,846449.371000042,846449.371000042,846449.371000042,846449.371000042,846449.371000042,846449.371000042,846449.3710000421,
Execution time,768.0,738.0,768.0,780.0,759.0,738.0,780.0,761.5714285714286,
Delay_1,5.357142857143746,5.357142857143746,5.357142857143746,5.357142857143746,5.357142857143746,5.357142857143746,5.357142857143746,5.357142857143747,
Delay_2,3.110000000000363,3.110000000000363,3.110000000000363,3.110000000000363,3.110000000000363,3.110000000000363,3.110000000000363,3.1100000000003627,
MOTION_VIDEO_STREAM,2.957142857143481,2.957142857143481,2.957142857143481,2.957142857143481,2.957142857143481,2.957142857143481,2.957142857143481,2.957142857143481,
DETECTED_OBJECT,0.1055803571434808,0.1055803571434808,0.1055803571434808,0.1055803571434808,0.1055803571434808,0.1055803571434808,0.1055803571434808,0.1055803571434808,
OBJECT_LOCATION,1.5285714285710128,1.5285714285710128,1.5285714285710128,1.5285714285710128,1.5285714285710128,1.5285714285710128,1.5285714285710128,1.5285714285710128,
CAMERA,2.100000000000364,2.100000000000364,2.100000000000364,2.100000000000364,2.100000000000364,2.100000000000364,2.100000000000364,2.100000000000364,
Cost of execution in cloud,78251.14285715352,77888.94285716699,72775.14285715982,79570.14285716573,95881.94285714775,72775.14285715982,95881.94285714775,81860.62857144306,
Total network usage,22761.84,22496.64,21395.04,22965.84,22659.84,21395.04,22965.84,22377.154285714285,
