,1,2,3,4,5,Min,Max,Avg
Cloud Energy,15320217.374225013,15320664.006368099,15321544.432917206,15323754.321333097,15319521.610884437,15319521.610884437,15323754.321333097,15321282.52542077,
Proxy Energy,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999988,
Router Energy,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999988,
Mobile Energy,846449.371000042,846449.371000042,846449.371000042,846449.371000042,846449.371000042,846449.371000042,846449.371000042,846449.3710000421,
Execution time,3930.0,4040.0,4117.0,4128.0,4133.0,3930.0,4133.0,4058.714285714286,
Delay_1,3104.553557710579,3104.5535709333003,3104.5536261996926,3104.5537842639455,3104.492578552784,3104.492578552784,3104.5537842639455,3104.536211496719,
Delay_2,105.13000000000072,105.13000000000072,105.13000000000072,105.13000000000072,105.13000000000072,105.13000000000072,105.13000000000072,105.1300000000007,
MOTION_VIDEO_STREAM,0.08853326612799152,0.0663707469471139,0.07656970046777822,0.07656970237844565,0.10849331622912659,0.0663707469471139,0.10849331622912659,0.08448582790381377,
DETECTED_OBJECT,0.03519582810707675,0.04442342615179512,0.06266987137403729,0.08099086256021493,0.04471234260588315,0.03519582810707675,0.08099086256021493,0.054882717352328414,
OBJECT_LOCATION,0.09933035714325272,0.07378758021799052,0.09196428570718662,0.0919642869957221,0.10646493096649061,0.07378758021799052,0.10646493096649061,0.09196627888787481,
CAMERA,2.100000000000364,2.100000000000364,2.100000000000364,2.100000000000364,2.100000000000364,2.100000000000364,2.100000000000364,2.100000000000364,
Cost of execution in cloud,5671502.428114071,5672768.82811407,5675265.227444477,5681531.240167933,5669529.630793517,5669529.630793517,5681531.240167933,5674522.603656502,
Total network usage,1095783.48,1095783.48,1095783.48,1095783.48,1095783.48,1095783.48,1095783.48,1095783.4800000002,
