,1,2,3,4,5,Min,Max,Avg
Cloud Energy,13369012.990561139,13377911.494132567,13401419.284311155,13373285.40931115,13376612.226275472,13369012.990561139,13401419.284311155,13381239.097066255,
Proxy Energy,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999988,
Router Energy,1048958.374600002,1048958.374600002,1048958.374600002,1048958.374600002,1048958.374600002,1048958.374600002,1048958.374600002,1048958.3746000023,
Mobile Energy,846449.371000042,846449.371000042,846449.371000042,846449.371000042,846449.371000042,846449.371000042,846449.371000042,846449.3710000421,
Execution time,1206.0,1253.0,1233.0,1274.0,1227.0,1206.0,1274.0,1239.0,
Delay_1,5.357142857146082,5.357142857146082,5.357142857146082,5.357142857146082,5.357142857146082,5.357142857146082,5.357142857146082,5.357142857146081,
Delay_2,3.110000000000364,3.110000000000364,3.110000000000364,3.110000000000364,3.110000000000364,3.110000000000364,3.110000000000364,3.1100000000003645,
MOTION_VIDEO_STREAM,2.957142857143481,2.957142857143481,2.957142857143481,2.957142857143481,2.957142857143481,2.957142857143481,2.957142857143481,2.957142857143481,
DETECTED_OBJECT,0.1055803571434808,0.1055803571434808,0.1055803571434808,0.1055803571434808,0.1055803571434808,0.1055803571434808,0.1055803571434808,0.1055803571434808,
OBJECT_LOCATION,1.5285714285710128,1.5285714285710128,1.5285714285710128,1.5285714285710128,1.5285714285710128,1.5285714285710128,1.5285714285710128,1.5285714285710128,
CAMERA,2.100000000000364,2.100000000000364,2.100000000000364,2.100000000000364,2.100000000000364,2.100000000000364,2.100000000000364,2.100000000000364,
Cost of execution in cloud,138973.54285718547,164204.74285719974,230859.7428571729,151087.74285718868,160520.74285718202,138973.54285718547,230859.7428571729,173639.97142861248,
Total network usage,42280.08,45932.08,45320.08,44932.08,45136.88,42280.08,45932.08,44544.76571428572,
