,1,2,3,4,5,6,7,8,9,10,Min,Max,Avg
Cloud Energy,2669111.0178571455,2668767.4702030825,2668945.36127451,2672482.625000001,2669039.6357142874,2669262.3487745114,2668700.3202030836,2668441.633928569,2668556.709488798,2670132.233928573,2668441.633928569,2672482.625000001,2669530.3012750936,
Proxy Energy,166866.59999999995,166866.59999999995,166866.59999999995,166866.59999999995,166866.59999999995,166866.59999999995,166866.59999999995,166866.59999999995,166866.59999999995,166866.59999999995,166866.59999999995,166866.59999999995,166866.59999999992,
Router Energy,214675.60943000138,214675.60943000138,214675.60943000138,214675.60943000138,214675.60943000138,214675.60943000138,214675.60943000138,214675.60943000138,214675.60943000138,214675.60943000138,214675.60943000138,214675.60943000138,214675.60943000144,
Mobile Energy,169419.77099999986,169419.77099999986,169419.77099999986,169419.77099999986,169419.77099999986,169419.77099999986,169419.77099999986,169419.77099999986,169419.77099999986,169419.77099999986,169419.77099999986,169419.77099999986,169419.7709999999,
Execution time,479.0,454.0,452.0,463.0,452.0,492.0,449.0,501.0,461.0,455.0,449.0,501.0,467.3333333333333,
Delay_1,138.2215223552534,138.2215223552534,138.2215223552534,138.2215223552534,138.2215223552534,138.2215223552534,138.2215223552534,138.2215223552534,138.2215223552534,138.2215223552534,138.2215223552534,138.2215223552534,138.22152235525343,
Delay_2,3.1099999999999577,3.1099999999999577,3.1099999999999577,3.1099999999999577,3.1099999999999577,3.1099999999999577,3.1099999999999577,3.1099999999999577,3.1099999999999577,3.1099999999999577,3.1099999999999577,3.1099999999999577,3.1099999999999572,
MOTION_VIDEO_STREAM,243.43501539856896,243.43501539856896,243.43501539856896,243.43501539856896,243.43501539856896,243.43501539856896,243.43501539856896,243.43501539856896,243.43501539856896,243.43501539856896,243.43501539856896,243.43501539856896,243.43501539856894,
DETECTED_OBJECT,0.1111607142856883,0.1111607142856883,0.1111607142856883,0.1111607142856883,0.1111607142856883,0.1111607142856883,0.1111607142856883,0.1111607142856883,0.1111607142856883,0.1111607142856883,0.1111607142856883,0.1111607142856883,0.1111607142856883,
OBJECT_LOCATION,3.433731133790028,3.433731133790028,3.433731133790028,3.433731133790028,3.433731133790028,3.433731133790028,3.433731133790028,3.433731133790028,3.433731133790028,3.433731133790028,3.433731133790028,3.433731133790028,3.4337311337900265,
CAMERA,2.099999999999909,2.099999999999909,2.099999999999909,2.099999999999909,2.099999999999909,2.099999999999909,2.099999999999909,2.099999999999909,2.099999999999909,2.099999999999909,2.099999999999909,2.099999999999909,2.099999999999909,
Cost of execution in cloud,7245.999999999314,6758.945098038501,7011.145098038436,12025.999999999314,7144.799999999257,7460.545098038414,6663.745098038651,6296.999999999385,6460.1450980385325,8693.799999999173,6296.999999999385,12025.999999999314,7840.427124182305,
Total network usage,9749.6,10361.6,10973.6,9545.6,10259.6,10871.6,9239.6,9035.6,10259.6,10973.6,9035.6,10973.6,10106.600000000002,
