,1,2,3,4,5,Min,Max,Avg
Cloud Energy,13342796.49795901,13339520.537244743,16422556.480102038,13339920.615816139,13341261.922958989,13339520.537244743,16422556.480102038,14221161.867346812,
Proxy Energy,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999988,
Router Energy,1048958.374600002,1048958.374600002,1048958.374600002,1048958.374600002,1048958.374600002,1048958.374600002,1048958.374600002,1048958.3746000023,
Mobile Energy,846449.371000042,846449.371000042,846449.371000042,846449.371000042,846449.371000042,846449.371000042,846449.371000042,846449.3710000421,
Execution time,596.0,455.0,487.0,512.0,509.0,455.0,596.0,515.7142857142857,
Delay_1,5.357142857143817,5.357142857143817,5.357142857143817,5.357142857143817,5.357142857143817,5.357142857143817,5.357142857143817,5.357142857143818,
Delay_2,3.110000000000363,3.110000000000363,3.110000000000363,3.110000000000363,3.110000000000363,3.110000000000363,3.110000000000363,3.1100000000003627,
MOTION_VIDEO_STREAM,2.957142857143481,2.957142857143481,2.957142857143481,2.957142857143481,2.957142857143481,2.957142857143481,2.957142857143481,2.957142857143481,
DETECTED_OBJECT,0.1223214285710128,0.1223214285710128,22.17289352280344,0.1223214285710128,0.1223214285710128,0.1223214285710128,22.17289352280344,6.422484884065993,
OBJECT_LOCATION,1.5285714285710128,1.5285714285710128,1.5285714285710128,1.5285714285710128,1.5285714285710128,1.5285714285710128,1.5285714285710128,1.5285714285710128,
CAMERA,2.100000000000364,2.100000000000364,2.100000000000364,2.100000000000364,2.100000000000364,2.100000000000364,2.100000000000364,2.100000000000364,
Cost of execution in cloud,16159.542857121382,13837.342857124246,2199280.542857143,14120.942857121954,15071.742857121246,13837.342857124246,2199280.542857143,638798.2857142714,
Total network usage,11024.32,10819.92,11166.72,11207.52,12044.32,10819.92,12044.32,11303.862857142858,
