,1,2,3,4,5,Min,Max,Avg
Cloud Energy,15684818.319229836,15680008.393149579,15690272.140658341,15691335.300292451,15697455.00153805,15680008.393149579,15697455.00153805,15688764.649936557,
Proxy Energy,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999988,
Router Energy,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999988,
Mobile Energy,846449.371000042,846449.371000042,846449.371000042,846449.371000042,846449.371000042,846449.371000042,846449.371000042,846449.3710000421,
Execution time,1795.0,2047.0,1969.0,1928.0,1927.0,1795.0,2047.0,1929.7142857142858,
Delay_1,106.50181886713443,106.50161716989166,106.50201922452688,106.50249167313022,106.50383380732698,106.50161716989166,106.50383380732698,106.50246167417554,
Delay_2,105.13000000000072,105.13000000000072,105.13000000000072,105.13000000000072,105.13000000000072,105.13000000000072,105.13000000000072,105.1300000000007,
MOTION_VIDEO_STREAM,0.16696689571404727,0.16532954001842956,0.14137336646777754,0.3414839727322966,0.14121717144884613,0.14121717144884613,0.3414839727322966,0.20558172722321993,
DETECTED_OBJECT,0.15496694964056096,0.15508128127391754,0.15119329338710655,0.10818692571766336,0.19672676480021922,0.10818692571766336,0.19672676480021922,0.15300984361962147,
OBJECT_LOCATION,0.18389033385019307,0.15254329760227756,0.15790044033233946,0.16583679416560052,0.1336371010421476,0.1336371010421476,0.18389033385019307,0.15876220026927126,
CAMERA,2.100000000000364,2.100000000000364,2.100000000000364,2.100000000000364,2.100000000000364,2.100000000000364,2.100000000000364,2.100000000000364,
Cost of execution in cloud,1676326.9098325802,1672917.3419782682,1680192.9098326091,1680946.541978285,1685284.5580511447,1672917.3419782682,1685284.5580511447,1679124.3088146145,
Total network usage,661665.12,661665.12,661665.12,661665.12,661665.12,661665.12,661665.12,661665.12,
