,1,2,3,4,5,Min,Max,Avg
Cloud Energy,90937532.38916871,90932316.97939932,90925680.433535,90937798.1658505,90918335.09757918,90918335.09757918,90937798.1658505,90929685.18985178,
Proxy Energy,5005998.000000033,5005998.000000033,5005998.000000033,5005998.000000033,5005998.000000033,5005998.000000033,5005998.000000033,5005998.000000033,
Router Energy,5005998.000000033,5005998.000000033,5005998.000000033,5005998.000000033,5005998.000000033,5005998.000000033,5005998.000000033,5005998.000000033,
Mobile Energy,5077884.371002884,5077884.371002884,5077884.371002884,5077884.371002884,5077884.371002884,5077884.371002884,5077884.371002884,5077884.371002884,
Execution time,8657.0,8687.0,8663.0,10502.0,9921.0,8657.0,10502.0,9369.857142857143,
Delay_1,106.44284234237965,106.44283606619392,106.44285410707792,106.44284202527368,106.44283163617924,106.44283163617924,106.44285410707792,106.4428417029088,
Delay_2,105.13000000000056,105.13000000000056,105.13000000000056,105.13000000000056,105.13000000000056,105.13000000000056,105.13000000000056,105.13000000000056,
MOTION_VIDEO_STREAM,0.12264607789007838,0.12264607789007838,0.12264607775370406,0.130681792171583,0.15784186233904776,0.12264607775370406,0.15784186233904776,0.13384997544817762,
DETECTED_OBJECT,0.11099534032719757,0.1617814882645094,0.15872429215459344,0.1676482640522702,0.14906406842815487,0.11099534032719757,0.1676482640522702,0.14669386537231333,
OBJECT_LOCATION,0.1035555155049746,0.10355006593745202,0.10355006599074992,0.12855006594228532,0.14895061994397688,0.10355006593745202,0.14895061994397688,0.12009385988583822,
CAMERA,2.099999999998545,2.099999999998545,2.099999999998545,2.099999999998545,2.099999999998545,2.099999999998545,2.099999999998545,2.099999999998545,
Cost of execution in cloud,15619792.754035857,15612398.75537499,15602989.981491525,15620169.551357381,15592576.340642337,15592576.340642337,15620169.551357381,15608667.610700259,
Total network usage,665061.18,665061.18,665061.18,665061.18,665061.18,665061.18,665061.18,665061.18,
