,1,Min,Max,Avg
Cloud Energy,2669742.878801023,2669742.878801023,2669742.878801023,2669742.878801023,
App_Cloud Energy,259643.08158673224,259643.08158673224,259643.08158673224,259643.0815867322,
Proxy Energy,185733.98491875813,185733.98491875813,185733.98491875813,185733.98491875813,
App_Proxy Energy,86253.01672536659,86253.01672536659,86253.01672536659,86253.01672536659,
Router Energy,202181.1245700006,202181.1245700006,202181.1245700006,202181.1245700006,
App_Router Energy,159981.75333428476,159981.75333428476,159981.75333428476,159981.75333428476,
Mobile Energy,170359.38500000077,170359.38500000077,170359.38500000077,170359.38500000077,
App_Mobile Energy,94226.04499999902,94226.04499999902,94226.04499999902,94226.04499999904,
Execution time,202.0,202.0,202.0,202.0,
Delay_1,7.36063459268,7.36063459268,7.36063459268,7.36063459268,
Delay_2,5.101999999999925,5.101999999999925,5.101999999999925,5.101999999999925,
MOTION_VIDEO_STREAM,2.9571428571427987,2.9571428571427987,2.9571428571427987,2.9571428571427987,
DETECTED_OBJECT,0.1111607142856883,0.1111607142856883,0.1111607142856883,0.1111607142856883,
OBJECT_LOCATION,1.5293048954193151,1.5293048954193151,1.5293048954193151,1.5293048954193151,
CAMERA,2.099999999999909,2.099999999999909,2.099999999999909,2.099999999999909,
Cost of execution in cloud,8141.802857141849,8141.802857141849,8141.802857141849,8141.80285714185,
Total network usage,13885.5,13885.5,13885.5,13885.5,
Total network Energy,67505.70540000315,67505.70540000315,67505.70540000315,67505.70540000315,
Total networking Time,394.6949999999732,394.6949999999732,394.6949999999732,394.69499999997316,
cloud South Link Total Energy,200000.0,200000.0,200000.0,200000.0,
cloud Active Energy of South Link,0.0,0.0,0.0,0.0,
Proxy North Link Total Energy,200191.99999999985,200191.99999999985,200191.99999999985,200191.99999999985,
Proxy Active Energy of North Link,383.9999999996934,383.9999999996934,383.9999999996934,383.99999999969333,
Proxy South Link Total Energy,200001.89999999997,200001.89999999997,200001.89999999997,200001.9,
Proxy Active Energy of South Link,3.7999999999215106,3.7999999999215106,3.7999999999215106,3.7999999999215106,
Router North Link Total Energy,200387.9999999958,200387.9999999958,200387.9999999958,200387.9999999958,
Router Active nergy of North Link,775.9999999916232,775.9999999916232,775.9999999916232,775.9999999916232,
Router South Link Total Energy,1640.3723999999922,1640.3723999999922,1640.3723999999922,1640.3723999999922,
Router Active Energy of South Link,0.4347199999910208,0.4347199999910208,0.4347199999910208,0.4347199999910208,
Mobile North Link Total Energy,2116.280000000078,2116.280000000078,2116.280000000078,2116.280000000078,
Mobile Active Energy of North Link,555.9840000000908,555.9840000000908,555.9840000000908,555.9840000000908,
