,1,Min,Max,Avg
Cloud Energy,2829560.356428533,2829560.356428533,2829560.356428533,2829560.3564285324,
App_Cloud Energy,1047244.4564284572,1047244.4564284572,1047244.4564284572,1047244.4564284572,
Proxy Energy,166866.59999999995,166866.59999999995,166866.59999999995,166866.59999999995,
App_Proxy Energy,0.0,0.0,0.0,0.0,
Router Energy,166866.59999999995,166866.59999999995,166866.59999999995,166866.59999999995,
App_Router Energy,0.0,0.0,0.0,0.0,
Mobile Energy,175059.99999999822,175059.99999999822,175059.99999999822,175059.99999999822,
App_Mobile Energy,175059.99999999822,175059.99999999822,175059.99999999822,175059.99999999822,
Execution time,393.0,393.0,393.0,393.0,
Delay_1,104.7785714285713,104.7785714285713,104.7785714285713,104.7785714285713,
Delay_2,105.10299999999991,105.10299999999991,105.10299999999991,105.10299999999991,
MOTION_VIDEO_STREAM,0.2932380952381209,0.2932380952381209,0.2932380952381209,0.2932380952381209,
DETECTED_OBJECT,0.27857142857146755,0.27857142857146755,0.27857142857146755,0.27857142857146755,
OBJECT_LOCATION,0.1945173040963535,0.1945173040963535,0.1945173040963535,0.1945173040963535,
CAMERA,2.0,2.0,2.0,2.0,
Cost of execution in cloud,234718.4799999879,234718.4799999879,234718.4799999879,234718.4799999879,
Total network usage,404064.0,404064.0,404064.0,404064.0,
Total network Energy,1513943.090279937,1513943.090279937,1513943.090279937,1513943.090279937,
Total networking Time,933.9489999999677,933.9489999999677,933.9489999999677,933.9489999999677,
cloud South Link Total Energy,200001.89999999997,200001.89999999997,200001.89999999997,200001.9,
cloud Active Energy of South Link,3.7999999999215106,3.7999999999215106,3.7999999999215106,3.7999999999215106,
Proxy North Link Total Energy,207767.99999999386,207767.99999999386,207767.99999999386,207767.99999999386,
Proxy Active Energy of North Link,15535.99999998774,15535.99999998774,15535.99999998774,15535.99999998774,
Proxy South Link Total Energy,200001.79999999996,200001.79999999996,200001.79999999996,200001.79999999996,
Proxy Active Energy of South Link,3.5999999999205556,3.5999999999205556,3.5999999999205556,3.5999999999205556,
Router North Link Total Energy,207775.99999999386,207775.99999999386,207775.99999999386,207775.99999999386,
Router Active nergy of North Link,15551.999999987744,15551.999999987744,15551.999999987744,15551.999999987742,
Router South Link Total Energy,1640.3527999999922,1640.3527999999922,1640.3527999999922,1640.3527999999922,
Router Active Energy of South Link,0.41183999999091153,0.41183999999091153,0.41183999999091153,0.41183999999091153,
Mobile North Link Total Energy,2593.5400000001555,2593.5400000001555,2593.5400000001555,2593.5400000001555,
Mobile Active Energy of North Link,1113.1120000001815,1113.1120000001815,1113.1120000001815,1113.1120000001815,
