,1,Min,Max,Avg
Cloud Energy,2845738.65357141,2845738.65357141,2845738.65357141,2845738.65357141,
Proxy Energy,166866.59999999995,166866.59999999995,166866.59999999995,166866.59999999995,
Router Energy,166866.59999999995,166866.59999999995,166866.59999999995,166866.59999999995,
Mobile Energy,169419.77099999986,169419.77099999986,169419.77099999986,169419.77099999986,
Execution time,400.0,400.0,400.0,400.0,
Delay_1,105.64620535714316,105.64620535714316,105.64620535714316,105.64620535714316,
Delay_2,105.12999999999995,105.12999999999995,105.12999999999995,105.12999999999995,
MOTION_VIDEO_STREAM,0.15616946778703844,0.15616946778703844,0.15616946778703844,0.15616946778703844,
DETECTED_OBJECT,0.11488095238087226,0.11488095238087226,0.11488095238087226,0.11488095238087226,
OBJECT_LOCATION,0.1383628770659175,0.1383628770659175,0.1383628770659175,0.1383628770659175,
CAMERA,2.099999999999909,2.099999999999909,2.099999999999909,2.099999999999909,
Cost of execution in cloud,257654.80000005715,257654.80000005715,257654.80000005715,257654.80000005718,
Total network usage,322943.2,322943.2,322943.2,322943.2,
