,1,Min,Max,Avg
Cloud Energy,2727504.9964285227,2727504.9964285227,2727504.9964285227,2727504.9964285227,
Proxy Energy,166866.59999999995,166866.59999999995,166866.59999999995,166866.59999999995,
Router Energy,166866.59999999995,166866.59999999995,166866.59999999995,166866.59999999995,
Mobile Energy,169419.77099999986,169419.77099999986,169419.77099999986,169419.77099999986,
Execution time,139.0,139.0,139.0,139.0,
Delay_1,105.06229619565156,105.06229619565156,105.06229619565156,105.06229619565154,
Delay_2,105.12999999999995,105.12999999999995,105.12999999999995,105.12999999999995,
MOTION_VIDEO_STREAM,0.14464285714279868,0.14464285714279868,0.14464285714279868,0.14464285714279868,
DETECTED_OBJECT,0.1446428571427988,0.1446428571427988,0.1446428571427988,0.1446428571427988,
OBJECT_LOCATION,0.12236502515322287,0.12236502515322287,0.12236502515322287,0.12236502515322285,
CAMERA,2.099999999999909,2.099999999999909,2.099999999999909,2.099999999999909,
Cost of execution in cloud,90032.40000000178,90032.40000000178,90032.40000000178,90032.40000000178,
Total network usage,40452.6,40452.6,40452.6,40452.6,
