,1,Min,Max,Avg
Cloud Energy,2674729.147193881,2674729.147193881,2674729.147193881,2674729.147193881,
Proxy Energy,166866.59999999995,166866.59999999995,166866.59999999995,166866.59999999995,
Router Energy,209917.35060000105,209917.35060000105,209917.35060000105,209917.35060000105,
Mobile Energy,169419.77099999986,169419.77099999986,169419.77099999986,169419.77099999986,
Execution time,275.0,275.0,275.0,275.0,
Delay_1,5.357142857143021,5.357142857143021,5.357142857143021,5.357142857143021,
Delay_2,3.1099999999999577,3.1099999999999577,3.1099999999999577,3.109999999999958,
MOTION_VIDEO_STREAM,2.9571428571427987,2.9571428571427987,2.9571428571427987,2.9571428571427987,
DETECTED_OBJECT,0.1111607142856883,0.1111607142856883,0.1111607142856883,0.1111607142856883,
OBJECT_LOCATION,1.5285714285714675,1.5285714285714675,1.5285714285714675,1.5285714285714675,
CAMERA,2.099999999999909,2.099999999999909,2.099999999999909,2.099999999999909,
Cost of execution in cloud,15210.942857141245,15210.942857141245,15210.942857141245,15210.942857141245,
Total network usage,21949.2,21949.2,21949.2,21949.2,
