,1,Min,Max,Avg
Cloud Energy,2669181.936479594,2669181.936479594,2669181.936479594,2669181.936479594,
Proxy Energy,210475.1730340032,210475.1730340032,210475.1730340032,210475.1730340032,
Router Energy,166866.59999999995,166866.59999999995,166866.59999999995,166866.59999999995,
Mobile Energy,169419.77099999986,169419.77099999986,169419.77099999986,169419.77099999986,
Execution time,209.0,209.0,209.0,209.0,
Delay_1,7.437142857143002,7.437142857143002,7.437142857143002,7.437142857143002,
Delay_2,5.110999999999937,5.110999999999937,5.110999999999937,5.110999999999937,
MOTION_VIDEO_STREAM,2.971809523809452,2.971809523809452,2.971809523809452,2.9718095238094526,
DETECTED_OBJECT,0.1111607142856883,0.1111607142856883,0.1111607142856883,0.1111607142856883,
OBJECT_LOCATION,1.5285714285714675,1.5285714285714675,1.5285714285714675,1.5285714285714675,
CAMERA,2.099999999999909,2.099999999999909,2.099999999999909,2.099999999999909,
Cost of execution in cloud,7346.542857142045,7346.542857142045,7346.542857142045,7346.542857142045,
Total network usage,13925.5,13925.5,13925.5,13925.5,
