,1,2,3,4,5,Min,Max,Avg
Cloud Energy,13383703.544387186,13386989.097958596,13387066.405101437,13383510.27653007,13383535.387244333,13383510.27653007,13387066.405101437,13385054.484693304,
Proxy Energy,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999988,
Router Energy,1048958.374600002,1048958.374600002,1048958.374600002,1048958.374600002,1048958.374600002,1048958.374600002,1048958.374600002,1048958.3746000023,
Mobile Energy,846449.371000042,846449.371000042,846449.371000042,846449.371000042,846449.371000042,846449.371000042,846449.371000042,846449.3710000421,
Execution time,1222.0,1220.0,1197.0,1209.0,1212.0,1197.0,1222.0,1211.2857142857142,
Delay_1,5.357142857146082,5.357142857146082,5.357142857146082,5.357142857146082,5.357142857146082,5.357142857146082,5.357142857146082,5.357142857146081,
Delay_2,3.110000000000364,3.110000000000364,3.110000000000364,3.110000000000364,3.110000000000364,3.110000000000364,3.110000000000364,3.1100000000003645,
MOTION_VIDEO_STREAM,2.957142857143481,2.957142857143481,2.957142857143481,2.957142857143481,2.957142857143481,2.957142857143481,2.957142857143481,2.957142857143481,
DETECTED_OBJECT,0.1223214285710128,0.1223214285710128,0.1223214285710128,0.1223214285710128,0.1223214285710128,0.1223214285710128,0.1223214285710128,0.1223214285710128,
OBJECT_LOCATION,1.5285714285710128,1.5285714285710128,1.5285714285710128,1.5285714285710128,1.5285714285710128,1.5285714285710128,1.5285714285710128,1.5285714285710128,
CAMERA,2.100000000000364,2.100000000000364,2.100000000000364,2.100000000000364,2.100000000000364,2.100000000000364,2.100000000000364,2.100000000000364,
Cost of execution in cloud,45156.94285706193,47485.94285705866,47540.74285705657,45019.9428570615,45037.74285706023,45019.9428570615,47540.74285705657,46114.57142848813,
Total network usage,44340.48,46054.48,46075.68,44259.28,43933.28,43933.28,46075.68,44953.16571428571,
