,1,2,3,4,5,Min,Max,Avg
Cloud Energy,13361651.822958898,16429147.337244896,13356551.24438742,13355304.737244558,13355254.515815992,13355254.515815992,16429147.337244896,14234615.930101806,
Proxy Energy,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999988,
Router Energy,1048958.374600002,1048958.374600002,1048958.374600002,1048958.374600002,1048958.374600002,1048958.374600002,1048958.374600002,1048958.3746000023,
Mobile Energy,846449.371000042,846449.371000042,846449.371000042,846449.371000042,846449.371000042,846449.371000042,846449.371000042,846449.3710000421,
Execution time,747.0,758.0,760.0,746.0,743.0,743.0,760.0,751.0,
Delay_1,5.357142857143746,5.357142857143746,5.357142857143746,5.357142857143746,5.357142857143746,5.357142857143746,5.357142857143746,5.357142857143747,
Delay_2,3.110000000000363,3.110000000000363,3.110000000000363,3.110000000000363,3.110000000000363,3.110000000000363,3.110000000000363,3.1100000000003627,
MOTION_VIDEO_STREAM,2.957142857143481,2.957142857143481,2.957142857143481,2.957142857143481,2.957142857143481,2.957142857143481,2.957142857143481,2.957142857143481,
DETECTED_OBJECT,0.1223214285710128,12.617849185305243,0.1223214285710128,0.1223214285710128,0.1223214285710128,0.1223214285710128,12.617849185305243,3.692472216209364,
OBJECT_LOCATION,1.5285714285710128,1.5285714285710128,1.5285714285710128,1.5285714285710128,1.5285714285710128,1.5285714285710128,1.5285714285710128,1.5285714285710128,
CAMERA,2.100000000000364,2.100000000000364,2.100000000000364,2.100000000000364,2.100000000000364,2.100000000000364,2.100000000000364,2.100000000000364,
Cost of execution in cloud,29525.34285710268,2203952.5428571436,25909.74285710232,25026.14285709965,24990.542857101467,24990.542857101467,2203952.5428571436,648335.3428571137,
Total network usage,22843.44,21823.44,22802.64,22578.24,22701.04,21823.44,22843.44,22487.954285714284,
