,1,Min,Max,Avg
Cloud Energy,3178032.121429217,3178032.121429217,3178032.121429217,3178032.1214292175,
Proxy Energy,166866.59999999995,166866.59999999995,166866.59999999995,166866.59999999995,
Router Energy,166866.59999999995,166866.59999999995,166866.59999999995,166866.59999999995,
Mobile Energy,172091.0029999997,172091.0029999997,172091.0029999997,172091.0029999997,
Execution time,890.0,890.0,890.0,890.0,
Delay_1,163.8076495378936,163.8076495378936,163.8076495378936,163.8076495378936,
Delay_2,105.12999999999995,105.12999999999995,105.12999999999995,105.12999999999995,
MOTION_VIDEO_STREAM,0.1559523809523095,0.1559523809523095,0.1559523809523095,0.1559523809523095,
DETECTED_OBJECT,0.09999999999990905,0.09999999999990905,0.09999999999990905,0.09999999999990905,
OBJECT_LOCATION,0.15178639548252076,0.15178639548252076,0.15178639548252076,0.15178639548252076,
CAMERA,2.099999999999909,2.099999999999909,2.099999999999909,2.099999999999909,
Cost of execution in cloud,728754.4000003296,728754.4000003296,728754.4000003296,728754.4000003296,
Total network usage,1009977.6,1009977.6,1009977.6,1009977.6,
