,1,Min,Max,Avg
Cloud Energy,80006994.65892494,80006994.65892494,80006994.65892494,80006994.65892494,
Proxy Energy,6440337.609428586,6440337.609428586,6440337.609428586,6440337.609428587,
Router Energy,5005998.000000033,5005998.000000033,5005998.000000033,5005998.000000033,
Mobile Energy,5077884.371002884,5077884.371002884,5077884.371002884,5077884.371002884,
Execution time,2197.0,2197.0,2197.0,2197.0,
Delay_1,25.62585054966157,25.62585054966157,25.62585054966157,25.625850549661568,
Delay_2,5.12000000000009,5.12000000000009,5.12000000000009,5.12000000000009,
MOTION_VIDEO_STREAM,19.896738526096442,19.896738526096442,19.896738526096442,19.896738526096442,
DETECTED_OBJECT,0.11116071428841678,0.11116071428841678,0.11116071428841678,0.11116071428841678,
OBJECT_LOCATION,5.7748999609426175,5.7748999609426175,5.7748999609426175,5.774899960942617,
CAMERA,2.099999999998545,2.099999999998545,2.099999999998545,2.099999999998545,
Cost of execution in cloud,123334.20000119664,123334.20000119664,123334.20000119664,123334.20000119664,
Total network usage,14370.516666666666,14370.516666666666,14370.516666666666,14370.516666666668,
