,1,2,3,4,5,6,7,8,9,10,Min,Max,Avg
Cloud Energy,2668456.3523809537,2668757.7750000004,2668561.732738095,2668562.579166668,2668548.9892857135,2668724.623214288,2669795.966666667,2668511.8875000007,2668667.1130952383,2668829.4392857146,2668456.3523809537,2669795.966666667,2668805.7314484133,
Proxy Energy,166866.59999999995,166866.59999999995,166866.59999999995,166866.59999999995,166866.59999999995,166866.59999999995,166866.59999999995,166866.59999999995,166866.59999999995,166866.59999999995,166866.59999999995,166866.59999999995,166866.59999999992,
Router Energy,214675.60943000187,214675.60943000187,214675.60943000187,214675.60943000187,214675.60943000187,214675.60943000187,214675.60943000187,214675.60943000187,214675.60943000187,214675.60943000187,214675.60943000187,214675.60943000187,214675.6094300019,
Mobile Energy,169419.77099999986,169419.77099999986,169419.77099999986,169419.77099999986,169419.77099999986,169419.77099999986,169419.77099999986,169419.77099999986,169419.77099999986,169419.77099999986,169419.77099999986,169419.77099999986,169419.7709999999,
Execution time,709.0,676.0,707.0,688.0,704.0,673.0,684.0,712.0,664.0,744.0,664.0,744.0,697.4166666666666,
Delay_1,177.0496894409912,177.0496894409912,177.0496894409912,177.0496894409912,177.0496894409912,177.0496894409912,177.0496894409912,177.0496894409912,177.0496894409912,177.0496894409912,177.0496894409912,177.0496894409912,177.0496894409912,
Delay_2,3.1099999999999577,3.1099999999999577,3.1099999999999577,3.1099999999999577,3.1099999999999577,3.1099999999999577,3.1099999999999577,3.1099999999999577,3.1099999999999577,3.1099999999999577,3.1099999999999577,3.1099999999999577,3.1099999999999572,
MOTION_VIDEO_STREAM,329.99992817607864,329.99992817607864,329.99992817607864,329.99992817607864,329.99992817607864,329.99992817607864,329.99992817607864,329.99992817607864,329.99992817607864,329.99992817607864,329.99992817607864,329.99992817607864,329.9999281760787,
DETECTED_OBJECT,0.1111607142856883,0.1111607142856883,0.1111607142856883,0.1111607142856883,0.1111607142856883,0.1111607142856883,0.1111607142856883,0.1111607142856883,0.1111607142856883,0.1111607142856883,0.1111607142856883,0.1111607142856883,0.1111607142856883,
OBJECT_LOCATION,3.433431622038772,3.433431622038772,3.433431622038772,3.433431622038772,3.433431622038772,3.433431622038772,3.433431622038772,3.433431622038772,3.433431622038772,3.433431622038772,3.433431622038772,3.433431622038772,3.4334316220387726,
CAMERA,2.099999999999909,2.099999999999909,2.099999999999909,2.099999999999909,2.099999999999909,2.099999999999909,2.099999999999909,2.099999999999909,2.099999999999909,2.099999999999909,2.099999999999909,2.099999999999909,2.099999999999909,
Cost of execution in cloud,6317.866666666064,6745.19999999928,6467.266666666067,6468.466666666137,6449.1999999995005,6698.199999999455,8217.06666666599,6396.5999999994,6616.666666666019,6846.7999999993735,6317.866666666064,8217.06666666599,6813.188888888279,
Total network usage,8831.6,10259.6,9443.6,8525.6,8117.6,8729.6,9137.6,9341.6,9647.6,9137.6,8117.6,10259.6,9129.100000000002,
