,1,Min,Max,Avg
Cloud Energy,800051945.310721,800051945.310721,800051945.310721,800051945.310721,
Proxy Energy,64403397.608898826,64403397.608898826,64403397.608898826,64403397.608898826,
Router Energy,50059979.999993004,50059979.999993004,50059979.999993004,50059979.999993004,
Mobile Energy,50777382.37124143,50777382.37124143,50777382.37124143,50777382.37124143,
Execution time,18767.0,18767.0,18767.0,18767.0,
Delay_1,25.638586752926688,25.638586752926688,25.638586752926688,25.638586752926688,
Delay_2,5.120000000002243,5.120000000002243,5.120000000002243,5.120000000002243,
MOTION_VIDEO_STREAM,19.896738526118998,19.896738526118998,19.896738526118998,19.896738526118998,
DETECTED_OBJECT,0.11116071429569274,0.11116071429569274,0.11116071429569274,0.11116071429569274,
OBJECT_LOCATION,5.774899960841662,5.774899960841662,5.774899960841662,5.774899960841662,
CAMERA,2.099999999976717,2.099999999976717,2.099999999976717,2.099999999976717,
Cost of execution in cloud,1207821.2000804066,1207821.2000804066,1207821.2000804066,1207821.2000804066,
Total network usage,14471.718333333334,14471.718333333334,14471.718333333334,14471.718333333332,
