,1,Min,Max,Avg
Cloud Energy,3216025.0271427017,3216025.0271427017,3216025.0271427017,3216025.0271427017,
Proxy Energy,166866.59999999995,166866.59999999995,166866.59999999995,166866.59999999995,
Router Energy,166866.59999999995,166866.59999999995,166866.59999999995,166866.59999999995,
Mobile Energy,169419.77099999986,169419.77099999986,169419.77099999986,169419.77099999986,
Execution time,1188.0,1188.0,1188.0,1188.0,
Delay_1,107.4820337411129,107.4820337411129,107.4820337411129,107.4820337411129,
Delay_2,105.11199999999992,105.11199999999992,105.11199999999992,105.11199999999992,
MOTION_VIDEO_STREAM,0.6361607136677094,0.6361607136677094,0.6361607136677094,0.6361607136677094,
DETECTED_OBJECT,1.3946428571427987,1.3946428571427987,1.3946428571427987,1.3946428571427987,
OBJECT_LOCATION,0.39366071436334515,0.39366071436334515,0.39366071436334515,0.3936607143633452,
CAMERA,2.099999999999909,2.099999999999909,2.099999999999909,2.099999999999909,
Cost of execution in cloud,782617.7599997016,782617.7599997016,782617.7599997016,782617.7599997016,
Total network usage,1291495.0,1291495.0,1291495.0,1291495.0,
