,1,2,3,4,5,Min,Max,Avg
Cloud Energy,13391078.65790822,13375908.682908172,13377911.191836756,13376575.80969395,13377488.82397963,13375908.682908172,13391078.65790822,13380850.072449017,
Proxy Energy,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999987,834332.9999999988,
Router Energy,1048958.374600002,1048958.374600002,1048958.374600002,1048958.374600002,1048958.374600002,1048958.374600002,1048958.374600002,1048958.3746000023,
Mobile Energy,846449.371000042,846449.371000042,846449.371000042,846449.371000042,846449.371000042,846449.371000042,846449.371000042,846449.3710000421,
Execution time,1161.0,1180.0,1247.0,1276.0,1369.0,1161.0,1369.0,1251.857142857143,
Delay_1,5.357142857146082,5.357142857146082,5.357142857146082,5.357142857146082,5.357142857146082,5.357142857146082,5.357142857146082,5.357142857146081,
Delay_2,3.110000000000364,3.110000000000364,3.110000000000364,3.110000000000364,3.110000000000364,3.110000000000364,3.110000000000364,3.1100000000003645,
MOTION_VIDEO_STREAM,2.957142857143481,2.957142857143481,2.957142857143481,2.957142857143481,2.957142857143481,2.957142857143481,2.957142857143481,2.957142857143481,
DETECTED_OBJECT,0.1111607142865978,0.1111607142865978,0.1111607142865978,0.1111607142865978,0.1111607142865978,0.1111607142865978,0.1111607142865978,0.1111607142865978,
OBJECT_LOCATION,1.5285714285710128,1.5285714285710128,1.5285714285710128,1.5285714285710128,1.5285714285710128,1.5285714285710128,1.5285714285710128,1.5285714285710128,
CAMERA,2.100000000000364,2.100000000000364,2.100000000000364,2.100000000000364,2.100000000000364,2.100000000000364,2.100000000000364,2.100000000000364,
Cost of execution in cloud,100769.74285725871,79262.94285723084,82101.9428572522,80208.74285724285,81503.14285725103,79262.94285723084,100769.74285725871,86268.45714296075,
Total network usage,47605.28,44178.08,45156.88,44585.68,45095.68,44178.08,47605.28,45486.422857142854,
