,1,Min,Max,Avg
Cloud Energy,2996440.182143154,2996440.182143154,2996440.182143154,2996440.182143154,
Proxy Energy,166866.59999999995,166866.59999999995,166866.59999999995,166866.59999999995,
Router Energy,166866.59999999995,166866.59999999995,166866.59999999995,166866.59999999995,
Mobile Energy,167342.0330000001,167342.0330000001,167342.0330000001,167342.0330000001,
Execution time,684.0,684.0,684.0,684.0,
Delay_1,111.23015852613668,111.23015852613668,111.23015852613668,111.23015852613668,
Delay_2,105.12999999999995,105.12999999999995,105.12999999999995,105.12999999999995,
MOTION_VIDEO_STREAM,0.12264607747384079,0.12264607747384079,0.12264607747384079,0.12264607747384078,
DETECTED_OBJECT,0.10279022114673557,0.10279022114673557,0.10279022114673557,0.10279022114673557,
OBJECT_LOCATION,0.10355142866008214,0.10355142866008214,0.10355142866008214,0.10355142866008214,
CAMERA,2.099999999999909,2.099999999999909,2.099999999999909,2.099999999999909,
Cost of execution in cloud,471307.6000001816,471307.6000001816,471307.6000001816,471307.6000001815,
Total network usage,640649.4,640649.4,640649.4,640649.4,
