,1,Min,Max,Avg
Cloud Energy,3003230.514285868,3003230.514285868,3003230.514285868,3003230.514285868,
Proxy Energy,166866.59999999995,166866.59999999995,166866.59999999995,166866.59999999995,
Router Energy,166866.59999999995,166866.59999999995,166866.59999999995,166866.59999999995,
Mobile Energy,169419.77099999986,169419.77099999986,169419.77099999986,169419.77099999986,
Execution time,702.0,702.0,702.0,702.0,
Delay_1,106.42773291397603,106.42773291397603,106.42773291397603,106.42773291397604,
Delay_2,105.12999999999995,105.12999999999995,105.12999999999995,105.12999999999995,
MOTION_VIDEO_STREAM,0.1599676260945958,0.1599676260945958,0.1599676260945958,0.1599676260945958,
DETECTED_OBJECT,0.1990476190478906,0.1990476190478906,0.1990476190478906,0.1990476190478906,
OBJECT_LOCATION,0.15874241817353318,0.15874241817353318,0.15874241817353318,0.15874241817353318,
CAMERA,2.099999999999909,2.099999999999909,2.099999999999909,2.099999999999909,
Cost of execution in cloud,480934.4000001706,480934.4000001706,480934.4000001706,480934.4000001706,
Total network usage,645389.6,645389.6,645389.6,645389.6,
