,1,Min,Max,Avg
Cloud Energy,2864108.6928571,2864108.6928571,2864108.6928571,2864108.6928571,
Proxy Energy,166866.59999999995,166866.59999999995,166866.59999999995,166866.59999999995,
Router Energy,166866.59999999995,166866.59999999995,166866.59999999995,166866.59999999995,
Mobile Energy,169419.77099999986,169419.77099999986,169419.77099999986,169419.77099999986,
Execution time,258.0,258.0,258.0,258.0,
Delay_1,105.21045103843171,105.21045103843171,105.21045103843171,105.21045103843171,
Delay_2,105.12999999999995,105.12999999999995,105.12999999999995,105.12999999999995,
MOTION_VIDEO_STREAM,0.12240842503935585,0.12240842503935585,0.12240842503935585,0.12240842503935585,
DETECTED_OBJECT,0.14464285714279868,0.14464285714279868,0.14464285714279868,0.14464285714279868,
OBJECT_LOCATION,0.10621883440454935,0.10621883440454935,0.10621883440454935,0.10621883440454934,
CAMERA,2.099999999999909,2.099999999999909,2.099999999999909,2.099999999999909,
Cost of execution in cloud,283698.40000001166,283698.40000001166,283698.40000001166,283698.40000001166,
Total network usage,161520.0,161520.0,161520.0,161520.0,
